2020229095|King of Cuba: A Novel|Cristina Garcia||http://www.nytimes.com/2013/06/30/books/review/king-of-cuba-by-cristina-garcia.html|1476710244|1476710244|http://www.amazon.com/King-Cuba-Novel-Cristina-Garcia/dp/1476710244%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1476710244
2020231870|Taipei (Vintage Contemporaries Original)|Tao Lin||http://www.nytimes.com/2013/06/30/books/review/taipei-a-novel-by-tao-lin.html|0307950174|0307950174|http://www.amazon.com/Taipei-Vintage-Contemporaries-Original-Tao/dp/0307950174%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307950174
2020218675|Wild Ones: A Sometimes Dismaying, Weirdly Reassuring Story About Looking at People Looking at Animals in America|Jon Mooallem||http://www.nytimes.com/2013/06/30/books/review/wild-ones-by-jon-mooallem.html|159420442X|159420442X|http://www.amazon.com/Wild-Ones-Sometimes-Dismaying-Reassuring/dp/159420442X%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D159420442X
2020232035|The Billionaire's Apprentice: The Rise of The Indian-American Elite and The Fall of The Galleon Hedge Fund|Anita Raghavan||http://www.nytimes.com/2013/06/30/books/review/the-billionaires-apprentice-by-anita-raghavan.html|1455504025|1455504025|http://www.amazon.com/The-Billionaires-Apprentice-Indian-American-Galleon/dp/1455504025%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1455504025
2020202771|The Ocean at the End of the Lane: A Novel|Neil Gaiman||http://www.nytimes.com/2013/06/30/books/review/neil-gaimans-ocean-at-the-end-of-the-lane.html|0062255657|0062255657|http://www.amazon.com/The-Ocean-End-Lane-Novel/dp/0062255657%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0062255657
2020224217|Bobcat and Other Stories|Rebecca Lee|http://www.nytimes.com/2013/06/27/books/bobcat-and-other-stories-by-rebecca-lee.html||1616201738|1616201738|http://www.amazon.com/Bobcat-Other-Stories-Rebecca-Lee/dp/1616201738%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1616201738
2020230549|Big Brother: A Novel|Lionel Shriver|http://www.nytimes.com/2013/06/24/books/lionel-shriver-addresses-obesity-in-big-brother.html||0061458570|0061458570|http://www.amazon.com/Big-Brother-Novel-Lionel-Shriver/dp/0061458570%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0061458570
2020223756|Strange Rebels: 1979 and the Birth of the 21st Century|Christian Caryl||http://www.nytimes.com/2013/06/23/books/review/strange-rebels-by-christian-caryl.html|0465018386|0465018386|http://www.amazon.com/Strange-Rebels-1979-Birth-Century/dp/0465018386%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0465018386
2020223915|The Anatomy of Violence: The Biological Roots of Crime|Adrian Raine||http://www.nytimes.com/2013/06/23/books/review/the-anatomy-of-violence-by-adrian-raine.html|0307378845|0307378845|http://www.amazon.com/The-Anatomy-Violence-Biological-Roots/dp/0307378845%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307378845
2020219548|How to Create the Perfect Wife: Britain's Most Ineligible Bachelor and his Enlightened Quest to Train the Ideal Mate|Wendy Moore||http://www.nytimes.com/2013/06/23/books/review/how-to-create-the-perfect-wife-by-wendy-moore.html|0465065740|0465065740|http://www.amazon.com/How-Create-Perfect-Wife-Enlightened/dp/0465065740%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0465065740
2020222953|A Fort of Nine Towers: An Afghan Family Story|Qais Akbar Omar||http://www.nytimes.com/2013/06/23/books/review/a-fort-of-nine-towers-by-qais-akbar-omar.html|0374157642|0374157642|http://www.amazon.com/Fort-Nine-Towers-Afghan-Family/dp/0374157642%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0374157642
2020216617|On Sal Mal Lane: A Novel|Ru Freeman||http://www.nytimes.com/2013/06/23/books/review/on-sal-mal-lane-by-ru-freeman.html|1555976425|1555976425|http://www.amazon.com/On-Sal-Mal-Lane-Novel/dp/1555976425%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1555976425
2020230184|Joyland (Hard Case Crime)|Stephen King||http://www.nytimes.com/2013/06/23/books/review/joyland-by-stephen-king.html|1781162646|1781162646|http://www.amazon.com/Joyland-Hard-Case-Crime-Stephen/dp/1781162646%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1781162646
2020222907|The Son|Philipp Meyer|http://www.nytimes.com/2013/06/20/books/the-son-a-novel-by-philipp-meyer.html||0062120395|0062120395|http://www.amazon.com/The-Son-Philipp-Meyer/dp/0062120395%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0062120395
2020214398|Seven American Deaths and Disasters|Kenneth Goldsmith|http://www.nytimes.com/2013/06/19/books/seven-american-deaths-and-disasters-transcribes-the-news.html||1576876365|1576876365|http://www.amazon.com/American-Deaths-Disasters-Kenneth-Goldsmith/dp/1576876365%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1576876365
2020227618|Bad Monkey|Carl Hiaasen|http://www.nytimes.com/2013/06/18/books/carl-hiaasens-bad-monkey-features-a-cast-of-oddballs.html||0307272591|0307272591|http://www.amazon.com/Bad-Monkey-Carl-Hiaasen/dp/0307272591%3FSubscriptionId%3DAKIAIRSGIQGEIMJKFU7Q%26tag%3Dthenewyorktim-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D0307272591
